image1,image2,label
verification_dataset/counterfeit_BrandX/IMG_6431_png.rf.3c55b8d24113de0158c0aa81021afa43_0.jpg,verification_dataset/authentic_BrandW/IMG_1411_png.rf.3c90d88bdc795628eb436375d9db68cb_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0695_png.rf.9c78fac640435daadbb716bd14c68999_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1738_png.rf.2be76e946cbfccb192df62dc52987c8a_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_1586_png.rf.55b0472df3e011fc160f7ae9d0dfb9f3_0.jpg,verification_dataset/counterfeit_BrandW/IMG_1426_png.rf.2af72b282b297fae708193689c41d306_0.jpg,0
verification_dataset/authentic_BrandX/IMG_0559_png.rf.4e14ef6047824ea3cd54aba8b4600108_0.jpg,verification_dataset/authentic_BrandX/IMG_5078_png.rf.a9567e01a95327a44429c93c8186b8be_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5407_png.rf.79194fca591ea5ace10dbc6f18933fe6_1.jpg,verification_dataset/authentic_BrandZ/IMG_0818_png.rf.8d2b06877ddfe01f4b87f307555953fd_0.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9902_png.rf.d45b5dabee8cf55a8dd39976422a4f0d_0.jpg,verification_dataset/authentic_BrandX/IMG_1746_png.rf.91910d784ffdfcdbe95725d486db4b07_0.jpg,0
verification_dataset/authentic_BrandY/IMG_0612_png.rf.76246938c001f789b520d8964e6db7ec_0.jpg,verification_dataset/authentic_BrandY/IMG_0678_png.rf.4cade9942680aca21dcb4bdabedcb2aa_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0481_png.rf.6679b20e7ec57754d57d0c5bb74ba1fd_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1635_png.rf.d716a237c33025ce8a77e4875e269326_1.jpg,0
verification_dataset/authentic_BrandX/IMG_5605_png.rf.369c535411c6afc015621d561ed6cee0_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1500_png.rf.d1eea5f614ad983b15d15c14c028f8b3_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_6760_png.rf.406bb7f64b3692192634a54eb12a7446_0.jpg,verification_dataset/authentic_BrandW/IMG_1242_png.rf.03d1d7377c086f80005c5f1bc46b5b37_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0605_png.rf.536a5eebb52250a648360997c02c9307_0.jpg,verification_dataset/authentic_BrandY/IMG_0696_png.rf.b141c30fd28de38295b1a746ffed3044_1.jpg,0
verification_dataset/authentic_BrandY/IMG_0889_png.rf.c2d2fd36983333bf93d63704f51164c4_0.jpg,verification_dataset/authentic_BrandY/IMG_0495_png.rf.ac246cdf9fa7d25ff6654ddcf0873c3a_1.jpg,1
verification_dataset/authentic_BrandW/IMG_1488_png.rf.5487504d500d116a75a96c9c87cb2cd2_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1641_png.rf.0f7686d21c85331703d7e02ab4791106_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0721_png.rf.a4d6d5361f4fb96114965a6a13b8069d_1.jpg,verification_dataset/counterfeit_BrandW/IMG_0187_png.rf.62895eaf50f6888a4c274ec2fe3e09c7_1.jpg,0
verification_dataset/authentic_BrandW/IMG_9937_png.rf.0b6c936081c58ae3100563db898d7b25_0.jpg,verification_dataset/authentic_BrandW/IMG_0202_png.rf.b10ce1d7223f8873a9f477bc75e43375_1.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9705_png.rf.b1090b0f33cb63a73f12bd3d50ff7691_0.jpg,verification_dataset/authentic_BrandY/IMG_0632_png.rf.1eb3d19e8071a50e2a3f39db1ed0d662_1.jpg,0
verification_dataset/authentic_BrandY/IMG_0628_png.rf.944aa582427a7802cad24c188bcb31d0_0.jpg,verification_dataset/authentic_BrandY/IMG_1274_png.rf.1aaaba6d920bf690d523e3ae9b4d7156_0.jpg,1
verification_dataset/authentic_BrandX/IMG_0635_png.rf.7795f04512419d2d415cf69dd8d7b77e_0.jpg,verification_dataset/authentic_BrandY/IMG_2172_png.rf.a58564b6a7e79aeb4d52088000b24158_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_5951_png.rf.10ff7240f692d95af897f40d8bab9da0_0.jpg,verification_dataset/authentic_BrandY/IMG_2172_png.rf.a58564b6a7e79aeb4d52088000b24158_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_1548_png.rf.f64c7d25419879eb0cfd488300cf6d5c_1.jpg,verification_dataset/authentic_BrandZ/IMG_6155_png.rf.ca4bad076ad9adb5e0019cb684ed39d6_0.jpg,1
verification_dataset/authentic_BrandX/IMG_5760_png.rf.6a1b0867ace71cb51c90d0caa0c55356_1.jpg,verification_dataset/authentic_BrandW/IMG_9978_png.rf.a8524cb84595a02a4513db73b9d41083_1.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_1615_png.rf.f2ac7066f2fc76893ce42f6f117a38dd_1.jpg,verification_dataset/authentic_BrandW/IMG_0289_png.rf.8ec24cb7d5ef26285c35a4c95cdf62f0_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_1037_png.rf.1dfbebc53586e8465f4556bf32268617_0.jpg,verification_dataset/counterfeit_BrandX/IMG_0525_png.rf.5feecd7b8ecdb4cba67a1da91c4e9b4b_0.jpg,0
verification_dataset/authentic_BrandW/IMG_9900_png.rf.9091c76921b0b80ac0638f386d560153_0.jpg,verification_dataset/authentic_BrandZ/IMG_5935_png.rf.b688e11eb0915947085ad073c9b0a547_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1766_png.rf.c0adda271ac0c1cecbe62e69476ccb2d_1.jpg,verification_dataset/authentic_BrandY/IMG_0730_png.rf.7f8ffe64588e1acf937e7b238cd02533_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_5609_png.rf.c944043efbc098c000cf68a91e55cc6d_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1742_png.rf.94ca95d14b0ed688c2748b3351bde80c_0.jpg,1
verification_dataset/counterfeit_BrandW/IMG_0218_png.rf.3614e76467982c252e90c0082a59c69f_1.jpg,verification_dataset/counterfeit_BrandW/IMG_0241_png.rf.1bb8ab2f0a502529ab041295a00bf2d1_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2343_png.rf.600ff8dc1baba7e4756b1a1ae74ae300_0.jpg,verification_dataset/authentic_BrandW/IMG_1111_png.rf.50fd281ce70fde4091fddfff749ee51b_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0541_png.rf.00faaa823d93d065f15ebeb1bd0344e9_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0445_png.rf.d10206f44a84451875dd2d075e8d3205_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2047_png.rf.083b25b4232cb24697db21691853c201_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0979_png.rf.65bd1c66d102a7134fd0430861d612a9_1.jpg,1
verification_dataset/authentic_BrandZ/IMG_1494_png.rf.02484b69e9cb4e1da063e717a98792e0_0.jpg,verification_dataset/authentic_BrandZ/IMG_5347_png.rf.38f96d39b7bd9ae2ecc9b1f26785e68e_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_0487_png.rf.363a73178d08ca997a665a2f9ab177f1_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1533_png.rf.b54cc592312bc1acddde85c80c5b57df_1.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6224_png.rf.030b429ee0e3df07966ffc607daa1ca8_0.jpg,verification_dataset/counterfeit_BrandX/IMG_6393_png.rf.952256f5afa0a213a4e62867e8d59633_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_5449_png.rf.13e068bf7d2564c1675363b4a350b00e_1.jpg,verification_dataset/counterfeit_BrandX/IMG_5027_png.rf.bd5c9d7ec018cf9f3d69455eae0ebc07_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_9608_png.rf.852ca8179b3343fda192468533150950_0.jpg,verification_dataset/authentic_BrandX/IMG_5076_png.rf.65a8518e9619afafe5be0895cefed93e_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1953_png.rf.46b6b38ff7ca5cc3988f41a8e4f84b06_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0981_png.rf.a2e8691449685060221ab642b17ea8b3_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0519_png.rf.f7a10ab3a0f5a1722617ce107392add4_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1008_png.rf.fd2d76ac6feac90144e30e353935b169_0.jpg,1
verification_dataset/authentic_BrandW/IMG_1360_png.rf.56f3dc4ec54d2299f5c79db5355ef312_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_1035_png.rf.ba972651f14f7aec249afb2f5cc620a5_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1128_png.rf.a2c8461a52a96d5ffde48ed3972d0e10_1.jpg,verification_dataset/authentic_BrandY/IMG_1943_png.rf.3ccf3385da879a2ce3ed7aa94347ad17_0.jpg,0
verification_dataset/authentic_BrandY/IMG_1287_png.rf.399414de4a186eb8f30695654a83feff_0.jpg,verification_dataset/counterfeit_BrandX/IMG_0541_png.rf.e0dc43f7aed43012021514301482bd91_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0771_png.rf.bb19d81253f5f905fe19b44089def7f6_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1021_png.rf.8e53c3843d1c44fe556c2769e2059420_1.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_1558_png.rf.20e54636754d5d81ff7e20b3f2cc62ee_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_6650_png.rf.cab06d067dbb478c0f0b07f481705694_1.jpg,1
verification_dataset/authentic_BrandX/IMG_5751_png.rf.06c10793859d1eb5ebd1f4f156cc7eb8_0.jpg,verification_dataset/authentic_BrandX/IMG_6363_png.rf.b7456a84eebd865db4b6809782bf4d17_0.jpg,1
verification_dataset/authentic_BrandW/IMG_1232_png.rf.5bcb7a14b23caf9d2266888b5d4031d9_1.jpg,verification_dataset/counterfeit_BrandW/IMG_9868_png.rf.67e53afdad279f2f0995ea272a91b6c6_1.jpg,0
verification_dataset/authentic_BrandX/IMG_5124_png.rf.1fe741811e9e35fc65e1e5169383f493_1.jpg,verification_dataset/authentic_BrandX/IMG_5651_png.rf.63ac17e7c1632ff9e0ff76654bb4bfbf_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_6112_png.rf.22105407ab14ab7d6e96227f138ca3e2_1.jpg,verification_dataset/authentic_BrandZ/IMG_1029_png.rf.11eab37b2fac85541b49ff9218f51e0a_0.jpg,1
verification_dataset/authentic_BrandY/IMG_1321_png.rf.6fda9f8b7b40a1186380a3dfa4051788_0.jpg,verification_dataset/counterfeit_BrandX/IMG_1848_png.rf.75dee8abb5cb2c9569222ee7fc4ba249_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1683_png.rf.e169b65b56afa94abe3b97e3a8f92201_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0949_png.rf.8f3ce53360a32b6f2168f8010c4b7533_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2109_png.rf.d330c264b3f5c975e848be9440b7851a_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0733_png.rf.d149d0a88bfaf23d9cd954c681d0f68a_1.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_1056_png.rf.8897067b2a12b8753576ded68b0527e1_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_0897_png.rf.d9484502580eceb58dfb71c39d9f2d16_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2287_png.rf.32e32a38d8f7ab700aa23e010b4e8ff3_1.jpg,verification_dataset/authentic_BrandW/IMG_1039_png.rf.34bb3b958ce22938cff9697364c09d08_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_1024_png.rf.91771a45cc31eda5493d9abde922a66d_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_5457_png.rf.8e633f3433fc8ddc0dde535e28f759ad_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_2133_png.rf.9c38adc6c1c6791075ee65a1e9367de3_1.jpg,verification_dataset/authentic_BrandX/IMG_0496_png.rf.59d3119eb73b0b3a4f8975e5c85b0fdd_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_1626_png.rf.00d34234f8f41ca9673b55e768ff1bd5_1.jpg,verification_dataset/counterfeit_BrandX/IMG_6383_png.rf.b11341b73edfdaad9d725104e401a42d_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1776_png.rf.292ffaa2d268c4e2a58d4798934f93ec_0.jpg,verification_dataset/authentic_BrandZ/IMG_5448_png.rf.6b80fab57cd216d2393a439ddbb18576_1.jpg,0
verification_dataset/counterfeit_BrandW/IMG_9875_png.rf.e817f58fd455521c40f38ef724cc7165_0.jpg,verification_dataset/counterfeit_BrandW/IMG_0295_png.rf.b25b228dd9067822a5787411122ecb90_1.jpg,1
verification_dataset/counterfeit_BrandX/IMG_1813_png.rf.fe4a0dcb1b29850354d7bfbe2defe190_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1898_png.rf.7c450a414e024db6616e83fbe410cb74_0.jpg,1
verification_dataset/authentic_BrandY/IMG_0751_png.rf.247735e3108a41e4711ed51232483926_0.jpg,verification_dataset/authentic_BrandW/IMG_9756_png.rf.f8c71b0ecb126dfaf59af1a3142c52df_0.jpg,0
verification_dataset/authentic_BrandY/IMG_0678_png.rf.4cade9942680aca21dcb4bdabedcb2aa_0.jpg,verification_dataset/authentic_BrandY/IMG_2091_png.rf.49f22f786270ffc2de2499beb3493fe7_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1439_png.rf.35b2a2c8465f5caa97940a141db86e20_0.jpg,verification_dataset/authentic_BrandZ/IMG_5318_png.rf.697a1c938bb9cf69ac8dbad6de23d157_0.jpg,0
verification_dataset/authentic_BrandX/IMG_1164_png.rf.e77a278a5454e8881d5d6a89551e6188_0.jpg,verification_dataset/authentic_BrandX/IMG_1128_png.rf.a2c8461a52a96d5ffde48ed3972d0e10_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1823_png.rf.0a5f8a11b536f60f06036b956d77feaf_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_1688_png.rf.4298ec40496ad3db8de81da0531f2c44_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_0914_png.rf.41e5d39e84f5d6a7d72fa4fb35de2dd1_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_5515_png.rf.1743e17c724783d65ed836704871d222_0.jpg,1
verification_dataset/authentic_BrandY/IMG_0739_png.rf.cc5eec7283f576e18f069f11d048bc1f_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_0771_png.rf.642db71eae77a6e71098fc161a4d3fb7_1.jpg,0
verification_dataset/authentic_BrandY/IMG_1821_png.rf.c463c813094f4cd00009666a4c5df9cd_1.jpg,verification_dataset/authentic_BrandY/IMG_2038_png.rf.5cb541fe3d49099e9105b7494c347e12_1.jpg,1
verification_dataset/authentic_BrandX/IMG_0528_png.rf.16f2e2390f781297e744ccf4351ec853_0.jpg,verification_dataset/authentic_BrandX/IMG_5590_png.rf.74cf97b49f2b65a9a901810fd9116f8e_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1244_png.rf.88223e2558d82c715f039e1f4db159a0_0.jpg,verification_dataset/authentic_BrandX/IMG_1569_png.rf.5e15a288d17640136a02b1645ef36926_0.jpg,1
verification_dataset/authentic_BrandY/IMG_0913_png.rf.1a472fccb1f0ecf1c019102b8f5b8eeb_1.jpg,verification_dataset/authentic_BrandY/IMG_0817_png.rf.344511e8c6bcf56dfcb8d16a9cede651_1.jpg,1
verification_dataset/authentic_BrandY/IMG_0601_png.rf.76a7844b65181268165616d7bef0ee9d_1.jpg,verification_dataset/authentic_BrandY/IMG_1621_png.rf.29c8122644e493a1d60ba0fd616b6f9d_0.jpg,1
verification_dataset/authentic_BrandW/IMG_9717_png.rf.3176a81bcae3b1e15c6bb1048b0915a7_0.jpg,verification_dataset/authentic_BrandW/IMG_9718_png.rf.febad85583786bf3d84b80dec17a6d63_0.jpg,1
verification_dataset/counterfeit_BrandX/IMG_6410_png.rf.d80acabf1ef66039059b1ad047621a73_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1943_png.rf.4869bcaa2dee7c4080fccdbc82eacf2a_1.jpg,1
verification_dataset/authentic_BrandZ/IMG_6831_png.rf.c1ea96e2e3fb780e1209ec6d730d2ee1_0.jpg,verification_dataset/authentic_BrandZ/IMG_1077_png.rf.ccce6e7ea15864950715bcb8114ee8ba_1.jpg,1
verification_dataset/authentic_BrandY/IMG_1859_png.rf.cb11048f1729205482a49d9b83a3a68b_0.jpg,verification_dataset/authentic_BrandY/IMG_0697_png.rf.a46010c5cd557e1deff8e128b05121cf_0.jpg,1
verification_dataset/counterfeit_BrandX/IMG_1685_png.rf.b95cf64cd1a4964567c38c3b777e5ea2_0.jpg,verification_dataset/counterfeit_BrandX/IMG_6341_png.rf.a6e77f57606f323febd6447fb3cb2fb9_0.jpg,1
verification_dataset/authentic_BrandX/IMG_6311_png.rf.715b52dfc0c3a66a74b547a02aef6cd8_0.jpg,verification_dataset/authentic_BrandX/IMG_5701_png.rf.363f61e92e2869f68d62e32ec026d02e_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1796_png.rf.a1a68d0332d2da3ab47465b169901d80_0.jpg,verification_dataset/authentic_BrandX/IMG_6293_png.rf.29ffeedc51c9017688c967d8fe0687af_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6098_png.rf.ab32463721a518a8a48675732d89678b_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_6921_png.rf.49607cf7a6796b9b8724aac5d4a44eb0_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1719_png.rf.84e8554175a428879223b32f901aa5a8_0.jpg,verification_dataset/authentic_BrandX/IMG_1751_png.rf.762de9b4bc9a5c816a9cf28b8dd44538_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5509_png.rf.5ac7fb60c969954c09d5ad8a448e24b5_0.jpg,verification_dataset/counterfeit_BrandX/IMG_5651_png.rf.63ac17e7c1632ff9e0ff76654bb4bfbf_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1339_png.rf.193dc7baa3466ba67d31ba1cbeddd6f3_1.jpg,verification_dataset/counterfeit_BrandX/IMG_6396_png.rf.bee8edd2683faa3ceb7608ae032abe63_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_5456_png.rf.edf13b535a6de07d23572375a526a6b5_1.jpg,verification_dataset/authentic_BrandX/IMG_6282_png.rf.e4ca79c630746a1862367df09fa097c9_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0795_png.rf.2eb3e45a9cdf84858c1490add202b169_0.jpg,verification_dataset/authentic_BrandY/IMG_1440_png.rf.32fd11f0ab04f6ec83ba20f69d7cf671_0.jpg,0
verification_dataset/authentic_BrandW/IMG_1282_png.rf.789a0200729fad5d2bcd5b32b54fdf21_1.jpg,verification_dataset/authentic_BrandW/IMG_0090_png.rf.106b0ed49a1e19cd663a422e09d1dcc3_0.jpg,1
verification_dataset/authentic_BrandW/IMG_1159_png.rf.d9d296025ea29a1a20db610ed33cd9a0_0.jpg,verification_dataset/authentic_BrandZ/IMG_6060_png.rf.4c4880de46a36fc4e3c9160fc79fc3ec_1.jpg,0
verification_dataset/authentic_BrandY/IMG_1297_png.rf.98ba4cc5adc5407db391131d04d31279_0.jpg,verification_dataset/authentic_BrandY/IMG_0913_png.rf.1a472fccb1f0ecf1c019102b8f5b8eeb_1.jpg,1
verification_dataset/authentic_BrandZ/IMG_1022_png.rf.8e4384e7206b15e88a4d2dcaf7d1bf7a_1.jpg,verification_dataset/authentic_BrandZ/IMG_5552_png.rf.88503cfbf2bce86674b3fd9a0d9ee52c_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1541_png.rf.3a8c83c4a9acbc36a625b3ee9d494d8c_0.jpg,verification_dataset/authentic_BrandY/IMG_1005_png.rf.5fc339796b8baa25be507ad06b8a963d_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1656_png.rf.2bb8f3b2cbdf7b898bf45e845339035b_1.jpg,verification_dataset/counterfeit_BrandX/IMG_6403_png.rf.b0d6c88a820da017e6bf0693ed28f952_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1278_png.rf.88b56ac5ea76cb8fd9547b5571d84a3f_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0686_png.rf.df1b80e1cc7f1afc568c9e4f50f5a787_0.jpg,1
verification_dataset/authentic_BrandY/IMG_2271_png.rf.8a91a3fa89c19d27bec095271e3edaf4_1.jpg,verification_dataset/authentic_BrandY/IMG_0682_png.rf.c0ad1ca1bff7ca7e5a660bd4d0df3220_1.jpg,1
verification_dataset/authentic_BrandZ/IMG_5329_png.rf.aab3d06cccfd0dc63311b3aa61950dea_1.jpg,verification_dataset/counterfeit_BrandX/IMG_1780_png.rf.889acc75759add39277f7fa7bda32f16_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1787_png.rf.6975743e749c617c4e7862538d40022c_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0770_png.rf.601658c62d8f9a849e39f9452bf262dc_0.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1334_png.rf.fb546b6ab272814b706c047601493fe9_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1051_png.rf.b58481b962de1832509da988c95e887e_1.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0792_png.rf.2b0e980f7486166d79b5800c4d6ea04b_0.jpg,verification_dataset/counterfeit_BrandW/IMG_9570_png.rf.87f7b2c8afe69ccc45f8da99c921ba96_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0551_png.rf.b34bc2a60ab0517d103567cec2a459b8_0.jpg,verification_dataset/counterfeit_BrandX/IMG_0554_png.rf.3a71627ece87a5ee5bedb85862b39ad1_0.jpg,1
verification_dataset/authentic_BrandY/IMG_0522_png.rf.a5764b9c3863a5aef0c29ad9c2c68e24_1.jpg,verification_dataset/authentic_BrandY/IMG_1828_png.rf.fc1df835aaead9b020656befac059407_1.jpg,1
verification_dataset/authentic_BrandW/IMG_1324_png.rf.32968ecac28c885936548169341d3026_0.jpg,verification_dataset/counterfeit_BrandX/IMG_5649_png.rf.a9ee4f81887efc5cf420867cb6035b86_1.jpg,0
verification_dataset/counterfeit_BrandX/IMG_1896_png.rf.f2b53ed974a89b6d6c0e00ade9411081_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_5985_png.rf.fee721413c596be9fc36272ad06d957e_1.jpg,0
verification_dataset/authentic_BrandX/IMG_1509_png.rf.1d78063c3e220b0ca1a79fa8f270dec7_0.jpg,verification_dataset/authentic_BrandZ/IMG_5386_png.rf.5d5f8424811dec18742d8a3da92e7c89_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_5030_png.rf.73f81e39dd2fed88a3c87e473a6ac5b8_1.jpg,verification_dataset/counterfeit_BrandY/IMG_2278_png.rf.c93155af55298c1f0bb1ed8c49a842cd_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_1698_png.rf.59615b57a8aa98c88ef01094a6cc5d81_1.jpg,verification_dataset/counterfeit_BrandY/IMG_1943_png.rf.3ccf3385da879a2ce3ed7aa94347ad17_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_1318_png.rf.9ac4acb0243b2e72948f8728c628f785_1.jpg,verification_dataset/counterfeit_BrandY/IMG_2119_png.rf.b6e339fc1e5f40955ef3c5d997d10276_0.jpg,1
verification_dataset/authentic_BrandX/IMG_1580_png.rf.d3184a12483fe8e6415b085fa96d4386_0.jpg,verification_dataset/counterfeit_BrandY/IMG_0599_png.rf.5aaedbeb85f87bc60e15abefdd27c1ba_0.jpg,0
verification_dataset/authentic_BrandW/IMG_1182_png.rf.be9fc52ac11da4f73c2ce1e3c6299f90_1.jpg,verification_dataset/authentic_BrandW/IMG_0136_png.rf.9e9fa7aac467110abed22e6fb5ec7e55_0.jpg,1
verification_dataset/counterfeit_BrandZ/IMG_6093_png.rf.8fdd4b114505838473033580a604785d_1.jpg,verification_dataset/counterfeit_BrandZ/IMG_1673_png.rf.9a4f21f5e48d521f2e81046f59f7b759_1.jpg,1
verification_dataset/counterfeit_BrandY/IMG_0879_png.rf.a6ab867e37447fa849550bceea2430c9_1.jpg,verification_dataset/counterfeit_BrandY/IMG_0942_png.rf.61cef42ab0f046fe37ba4684203be385_1.jpg,1
verification_dataset/authentic_BrandX/IMG_5710_png.rf.2f8acd7706dddf47b702d7a1dbf9c0cd_0.jpg,verification_dataset/authentic_BrandX/IMG_1636_png.rf.be8e204474d927f13b5b4c2adf9655f8_0.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9577_png.rf.2e839ea98a2165574f4c0b627de6ead7_1.jpg,verification_dataset/authentic_BrandW/IMG_0255_png.rf.d72a0125159daa8263268374a37cfd91_1.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_6672_png.rf.b34348a46968129a422af5d7656d0ee2_0.jpg,verification_dataset/authentic_BrandW/IMG_9636_png.rf.dcf17b0f54fc4d569e507267f34f624f_0.jpg,0
verification_dataset/authentic_BrandY/IMG_0884_png.rf.c8923e352f03b6b848660bd8ed4fcbba_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_5947_png.rf.430631944b9df4ef0406afb62f0b675d_0.jpg,0
verification_dataset/counterfeit_BrandZ/IMG_6005_png.rf.99fbd94a1f9908f08518374178ec43dc_1.jpg,verification_dataset/authentic_BrandW/IMG_1321_png.rf.83cc5571064db73bb966e8e2a1678e85_1.jpg,0
verification_dataset/authentic_BrandZ/IMG_6817_png.rf.16a7cccf15bd826e74324569dd11cbf2_0.jpg,verification_dataset/authentic_BrandZ/IMG_6689_png.rf.9f78224decf3bed805583ed24d4ccca5_0.jpg,1
verification_dataset/counterfeit_BrandW/IMG_0018_png.rf.c03d6705443eaab0ce19272e667d82dd_1.jpg,verification_dataset/counterfeit_BrandW/IMG_0027_png.rf.9ccb2919950880fee89bc4637bae43f2_0.jpg,1
verification_dataset/authentic_BrandW/IMG_9948_png.rf.824a8a2e057078dbdfdc5e1387e878fe_0.jpg,verification_dataset/counterfeit_BrandZ/IMG_6625_png.rf.dc8bdf2203904ac63b8468c8ac0e5754_0.jpg,0
verification_dataset/counterfeit_BrandX/IMG_0490_png.rf.2ba92b527861a1476d41b045cc6ebd54_1.jpg,verification_dataset/counterfeit_BrandX/IMG_5020_png.rf.709e16c678baadf3aab023e3d800abfc_1.jpg,1
verification_dataset/counterfeit_BrandW/IMG_9922_png.rf.383759d1bfd85b24923abfb42ad523f3_1.jpg,verification_dataset/authentic_BrandY/IMG_1696_png.rf.eaa39a1fb540a9fb344eefa51873bec9_0.jpg,0
verification_dataset/authentic_BrandZ/IMG_6044_png.rf.4a0a2ee6b3b080b37c7ec6886bfae0fc_1.jpg,verification_dataset/authentic_BrandZ/IMG_0918_png.rf.b06c2541de9362303f05eb1a45d10504_1.jpg,1
verification_dataset/authentic_BrandY/IMG_2109_png.rf.d330c264b3f5c975e848be9440b7851a_0.jpg,verification_dataset/counterfeit_BrandY/IMG_2001_png.rf.85e14925c74696ec99bb72b33a694684_0.jpg,0
verification_dataset/counterfeit_BrandY/IMG_0464_png.rf.6eda3e8c07e435e2bdf5e3e8ec895107_0.jpg,verification_dataset/counterfeit_BrandY/IMG_0585_png.rf.ccf55df875a6e8ed75a3fa228d5096a2_0.jpg,1
verification_dataset/authentic_BrandZ/IMG_5984_png.rf.ab84e38be16f6b37ab20782adb953a43_0.jpg,verification_dataset/authentic_BrandZ/IMG_1527_png.rf.6f3441cde74bf6dc74050a003393b4ea_0.jpg,1
